,body,climate_control,color,cruise_control,defects,door_count,driver_side,drivetrain,electric_windows,engine,engine_power,first_registration_country,fuel,gear_count,gearbox,gps,inspection,leather_seats,manufacturer,model,price,seats,year
6440,cabriolet,,blue,,Other,4/5,1.0,,,2.7l.,,,petrol,,1.0,,,,Chrysler,Sebring,1250,5.0,2005
6441,hatchback,1.0,silver,,,4/5,1.0,FWD,1.0,1.9l.,74.0,I,diesel,5.0,0.0,,2021-05,,Skoda,Fabia,1250,5.0,2002
6442,avant,1.0,blue,,,4/5,1.0,RWD,1.0,3.0l.,135.0,,diesel,,1.0,,2020-09,1.0,BMW,530,1250,5.0,1999
6443,hatchback,,black,,,4/5,1.0,FWD,,2.2l.,82.0,D,diesel,,0.0,,2019-11,,Nissan,Almera Tino,1250,5.0,2005
6444,hatchback,,black,,,4/5,1.0,,,1.9l.,88.0,D,diesel,6.0,0.0,,,,Opel,Signum,1250,,2007
6445,sedan,1.0,green,1.0,,4/5,1.0,RWD,1.0,2.8l.,142.0,,petrol/lpg,5.0,1.0,,2020-07,,BMW,528,1250,5.0,1997
6446,avant,1.0,,1.0,,4/5,1.0,AWD,1.0,2.5l.,132.0,D,diesel,6.0,0.0,,,,Audi,A4,1250,5.0,2003
6447,hatchback,,,1.0,,4/5,1.0,FWD,1.0,2.2l.,92.0,,diesel,5.0,0.0,,2020-12,,Opel,Signum,1250,5.0,2003
6448,hatchback,1.0,,1.0,,4/5,1.0,FWD,1.0,2.2l.,93.0,D,diesel,6.0,0.0,1.0,,,Nissan,Primera,1250,5.0,2003
6449,other,,,,,4/5,1.0,FWD,,1.9l.,,,diesel,6.0,0.0,,2019-05,,Opel,Zafira,1250,7.0,2006
6450,hatchback,,silver,,,2/3,1.0,,1.0,1.4l.,51.0,,diesel,,0.0,,2021-01,,Peugeot,1007,1250,,2005
6451,hatchback,,black,,,2/3,1.0,FWD,1.0,1.4l.,,D,diesel,5.0,0.0,,,,Toyota,Yaris,1250,5.0,2002
6452,sedan,,,,,4/5,1.0,,,2.2l.,,,diesel,,0.0,,,,Chrysler,PT Cruiser,1250,,2002
6453,hatchback,1.0,,1.0,,4/5,1.0,FWD,1.0,2.2l.,89.0,,diesel,5.0,0.0,,2021-05,1.0,Chrysler,PT Cruiser,1250,5.0,2002
6454,hatchback,,,,,2/3,1.0,FWD,,1.6l.,74.0,,petrol,4.0,1.0,,,,Opel,Astra,1250,5.0,1999
6455,other,1.0,blue,,,4/5,1.0,FWD,1.0,2.0l.,74.0,D,diesel,5.0,0.0,,2021-05,,Opel,Zafira,1250,7.0,2004
6456,avant,,silver,1.0,,4/5,1.0,FWD,1.0,1.9l.,66.0,D,diesel,,0.0,,2021-04,,Volkswagen,Passat,1250,5.0,2000
6457,other,,silver,,,4/5,1.0,,,2.0l.,74.0,D,diesel,,0.0,,,,Opel,Zafira,1250,7.0,2003
6458,avant,1.0,red,1.0,,4/5,1.0,,1.0,1.9l.,85.0,,diesel,,0.0,,2019-08,1.0,Volvo,V40,1250,,2002
6459,avant,1.0,,1.0,,4/5,1.0,,1.0,2.7l.,,,diesel,,1.0,,,,Mercedes-Benz,E 270,1250,,2002
6460,sedan,1.0,yellow,,,4/5,1.0,FWD,1.0,1.9l.,81.0,,diesel,5.0,0.0,,2021-01,1.0,Audi,A6,1250,5.0,2000
6461,avant,1.0,black,1.0,,4/5,1.0,FWD,1.0,2.0l.,66.0,,diesel,5.0,0.0,,2021-05,,Peugeot,307,1250,5.0,2004
6462,avant,1.0,silver,,,4/5,1.0,FWD,1.0,1.9l.,85.0,D,diesel,6.0,0.0,,2020-01,,Volkswagen,Passat,1250,5.0,2000
6463,other,,white,,,2/3,1.0,,,1.9l.,66.0,,diesel,,0.0,,2019-07,,Volkswagen,Caddy,1250,,2002
6464,avant,1.0,violet,1.0,,4/5,1.0,FWD,1.0,2.5l.,132.0,D,diesel,5.0,1.0,1.0,2021-01,,Audi,A6,1250,5.0,2000
6465,avant,1.0,black,,,4/5,1.0,FWD,1.0,2.0l.,74.0,D,diesel,5.0,0.0,,2021-05,,Opel,Astra,1250,5.0,2003
6466,sedan,,green,,,4/5,1.0,FWD,,1.6l.,81.0,,petrol,,1.0,,2020-12,,Honda,Civic,1250,5.0,2003
6467,avant,,white,,,4/5,1.0,,,1.4l.,,D,petrol,,0.0,,2021-05,,Volkswagen,Golf,1250,,2001
6468,hatchback,,silver,,,4/5,1.0,,1.0,2.0l.,95.0,D,petrol,,0.0,,2021-05,,Subaru,Impreza,1250,,2001
6469,sedan,,blue,,,4/5,1.0,,1.0,2.0l.,85.0,,petrol,,0.0,,2020-02,,Volkswagen,Passat,1250,,2001
6470,sedan,1.0,sand,,,4/5,1.0,FWD,1.0,2.2l.,98.0,,diesel,5.0,0.0,,2019-11,,Peugeot,607,1250,5.0,2002
6471,hatchback,,,,,2/3,1.0,,,2.0l.,110.0,,diesel,,0.0,,2021-02,,BMW,320,1250,,2003
6472,sedan,,black,,,4/5,1.0,FWD,1.0,1.9l.,66.0,,diesel,5.0,0.0,,2021-05,,Seat,Toledo,1250,5.0,2003
6473,avant,,,,,4/5,1.0,FWD,,1.9l.,96.0,,diesel,,0.0,,2021-01,,Volkswagen,Passat,1250,,2002
6474,avant,,silver,,,4/5,1.0,FWD,1.0,1.7l.,74.0,D,diesel,5.0,0.0,,2020-07,,Opel,Astra,1250,5.0,2005
6475,avant,1.0,,,,4/5,1.0,FWD,1.0,1.9l.,81.0,D,diesel,5.0,0.0,,,,Volkswagen,Passat,1250,5.0,1998
6476,other,,white,,,,1.0,,,2.8l.,58.0,,diesel,,0.0,,,,Fiat,Ducato,1250,3.0,2002
6477,other,,blue,,,4/5,1.0,,1.0,2.9l.,,,diesel,,0.0,,,,Kia,Carnival,1250,,2003
6478,other,,white,,,,1.0,,,2.5l.,,,diesel,,0.0,,,,Peugeot,Boxer,1250,3.0,1998
6479,other,,red,,,,1.0,,,2.5l.,,,diesel,,0.0,,,,Citroen,Jumper,1250,3.0,2001
6480,sedan,1.0,black,,,4/5,1.0,,1.0,2.0l.,,,petrol,,0.0,,,,Kia,Magentis,1250,5.0,2003
6481,avant,1.0,black,,,4/5,1.0,,1.0,1.8l.,,,petrol,,0.0,,,,Citroen,C5,1250,5.0,2003
6482,hatchback,,red,,,4/5,1.0,,1.0,1.6l.,77.0,,petrol,,0.0,,,,Hyundai,Matrix,1250,5.0,2006
6483,sedan,,silver,,,4/5,1.0,,1.0,2.5l.,,,petrol,,1.0,,,,Alfa-Romeo,166,1250,,1999
6484,avant,,black,,,4/5,1.0,,1.0,2.0l.,,,petrol,,0.0,,,,Peugeot,306,1250,,1998
6485,sedan,,brown,,,4/5,1.0,RWD,,1.5l.,,,petrol,,0.0,,,,Lada,2106,1250,5.0,1984
6486,hatchback,1.0,,,,4/5,1.0,,1.0,1.8l.,75.0,FR,petrol,5.0,0.0,,2021-12,,Citroen,C5,1250,4.0,2004
6487,other,1.0,green,,,6/7,1.0,FWD,1.0,2.9l.,93.0,D,diesel,5.0,0.0,,2019-09,1.0,Kia,Carnival,1250,7.0,2002
6488,sedan,1.0,,,,4/5,1.0,,1.0,1.9l.,,,diesel,,0.0,,,1.0,Volkswagen,Bora,1250,,1999
6489,avant,,,,,4/5,1.0,,,3.0l.,135.0,,diesel,,0.0,,,,BMW,530,1250,,2000
6490,avant,1.0,,1.0,,4/5,1.0,,1.0,3.0l.,,,diesel,,0.0,1.0,,,BMW,530,1250,,2001
6491,avant,1.0,,,Engine,4/5,1.0,,1.0,1.8l.,,,petrol,,0.0,,,1.0,Volvo,V50,1250,,2006
6492,coupe,,red,,,2/3,1.0,AWD,,1.8l.,85.0,D,petrol,5.0,0.0,,,,Toyota,Celica,1250,4.0,1995
6493,hatchback,,black,,,2/3,1.0,RWD,1.0,1.8l.,,D,petrol,,0.0,,2020-04,,BMW,316,1250,,1999
6494,sedan,1.0,silver,1.0,,4/5,1.0,FWD,1.0,1.9l.,88.0,LT,diesel,6.0,0.0,,2020-11,,Opel,Vectra,1250,5.0,2006
6495,sedan,,blue,,,4/5,1.0,FWD,1.0,2.2l.,,,diesel,,0.0,1.0,2020-10,1.0,Opel,Vectra,1250,5.0,2004
6496,avant,1.0,silver,,,4/5,1.0,,1.0,1.9l.,81.0,,diesel,,1.0,,2021-05,,Audi,A6,1250,,2000
6497,sedan,1.0,blue,1.0,,4/5,1.0,RWD,1.0,3.0l.,135.0,,diesel,,0.0,1.0,2019-08,1.0,BMW,530,1250,5.0,2000
6498,other,,,1.0,,4/5,1.0,,1.0,3.3l.,134.0,,petrol,,1.0,,2020-01,,Dodge,Caravan,1250,7.0,2002
6499,sedan,1.0,,1.0,,4/5,1.0,RWD,1.0,4.0l.,210.0,D,petrol,,1.0,,,1.0,BMW,740,1250,,1994
6500,hatchback,,,,,4/5,1.0,,,1.2l.,,,petrol/lpg,,0.0,,,,Chevrolet,Kalos,1250,,2007
6501,hatchback,,,,,4/5,1.0,FWD,1.0,1.9l.,81.0,,diesel,5.0,0.0,,,,Skoda,Octavia,1250,5.0,2003
6502,sedan,1.0,,1.0,,4/5,1.0,,1.0,1.8l.,92.0,,petrol,,1.0,,,1.0,Toyota,Avensis,1250,,2002
6503,sedan,,,,,4/5,1.0,,,1.6l.,,,petrol,,0.0,,,,Volga,GAZ-21,1250,,1961
6504,other,,,,,4/5,1.0,FWD,,2.0l.,100.0,,diesel,,0.0,,2020-06,,Mazda,MPV,1250,,2005
6505,sedan,,,,,4/5,1.0,,,2.0l.,120.0,,petrol/lpg,,0.0,,,,Volvo,S80,1250,,1999
6506,avant,,green,,,4/5,1.0,FWD,1.0,1.9l.,66.0,D,diesel,5.0,0.0,,,,Volkswagen,Golf,1250,5.0,2001
6507,sedan,,,,,4/5,1.0,,1.0,2.0l.,,,petrol,,0.0,,,1.0,BMW,520,1250,,1994
6508,avant,1.0,blue,,,4/5,1.0,FWD,1.0,2.5l.,110.0,,diesel,6.0,0.0,,2019-09,,Audi,A6,1250,5.0,1999
6509,avant,1.0,silver,1.0,,4/5,1.0,FWD,1.0,2.0l.,100.0,,diesel,4.0,1.0,,2022-01,,Peugeot,407,1250,5.0,2006
6510,sedan,,green,,,4/5,1.0,FWD,1.0,2.5l.,103.0,FR,diesel,5.0,0.0,,2021-04,1.0,Volvo,S80,1250,5.0,2001
6511,sedan,,green,,,4/5,1.0,FWD,,2.0l.,110.0,D,petrol,5.0,0.0,,,,BMW,520,1250,5.0,1995
6512,avant,,blue,,,4/5,1.0,FWD,1.0,1.9l.,74.0,D,diesel,5.0,0.0,,,,Volkswagen,Golf,1250,5.0,2001
6513,sedan,1.0,blue,1.0,,4/5,1.0,FWD,1.0,2.4l.,120.0,D,diesel,,1.0,1.0,,1.0,Volvo,S60,1250,5.0,2002
6514,sedan,,blue,1.0,,6/7,1.0,FWD,1.0,2.4l.,103.0,D,petrol,,0.0,,2020-05,,Volvo,S60,1250,5.0,2001
6515,hatchback,1.0,silver,,,2/3,1.0,FWD,1.0,1.9l.,81.0,D,diesel,5.0,0.0,,2021-05,,Audi,A3,1250,5.0,2000
6516,sedan,,black,,,4/5,1.0,FWD,1.0,1.9l.,81.0,D,diesel,5.0,0.0,,2020-07,,Audi,A6,1250,5.0,1998
6517,avant,1.0,blue,,,4/5,1.0,FWD,1.0,1.7l.,74.0,D,diesel,5.0,0.0,,2020-07,,Opel,Astra,1250,,2005
6518,other,,silver,,,4/5,1.0,FWD,,2.0l.,74.0,,diesel,5.0,0.0,,2021-03,,Opel,Zafira,1250,7.0,2001
6519,avant,1.0,blue,1.0,,4/5,1.0,RWD,1.0,2.0l.,100.0,D,diesel,5.0,0.0,1.0,,,BMW,520,1250,5.0,2000
6520,sedan,1.0,silver,,,4/5,1.0,FWD,1.0,1.8l.,100.0,FR,petrol/lpg,5.0,0.0,,2020-05,,Honda,Accord,1250,5.0,1998
6521,sedan,,,,,4/5,1.0,,,1.5l.,,,petrol,,0.0,,,,Lada,2106,1250,,1986
6522,avant,,,,,4/5,1.0,,,2.2l.,,,diesel,,1.0,,,,Renault,Espace,1250,,2003
6523,hatchback,1.0,black,1.0,,4/5,1.0,FWD,1.0,1.9l.,110.0,,diesel,6.0,0.0,1.0,,,Opel,Vectra,1250,5.0,2005
6524,sedan,,,,,4/5,1.0,,1.0,2.5l.,,,diesel,,0.0,1.0,2020-06,1.0,Volvo,S80,1250,,1999
6525,other,,silver,,,4/5,1.0,FWD,1.0,1.9l.,88.0,D,diesel,,0.0,,,,Renault,Scenic,1250,5.0,2003
6526,avant,,,,,4/5,1.0,FWD,,2.4l.,120.0,,diesel,5.0,0.0,,2021-04,,Volvo,V70,1250,5.0,2002
6527,hatchback,,silver,,,4/5,1.0,,,1.9l.,81.0,,diesel,5.0,0.0,,2021-01,,Volkswagen,Golf,1250,5.0,1998
6528,sedan,1.0,,,,4/5,1.0,FWD,1.0,2.5l.,120.0,D,diesel,6.0,0.0,1.0,2020-05,,Volkswagen,Passat,1250,5.0,2004
6529,hatchback,,silver,,,4/5,1.0,FWD,,1.9l.,,D,diesel,5.0,0.0,,,,Volkswagen,Golf,1250,5.0,1998
6530,hatchback,1.0,brown,,,4/5,1.0,FWD,1.0,1.9l.,,D,diesel,5.0,0.0,,,,Renault,Kangoo,1250,5.0,2001
6531,coupe,1.0,,1.0,,2/3,1.0,,1.0,2.2l.,,,diesel,,0.0,,,1.0,Saab,9-3,1250,,2002
6532,other,,blue,,,4/5,1.0,FWD,,1.7l.,55.0,D,diesel,5.0,0.0,,2020-07,,Opel,Meriva,1250,5.0,2005
6533,hatchback,1.0,silver,,,4/5,1.0,FWD,,1.9l.,81.0,D,diesel,5.0,0.0,,2019-11,,Volkswagen,Golf,1150,5.0,1999
6534,avant,1.0,silver,,,4/5,1.0,RWD,1.0,2.5l.,110.0,,diesel,,1.0,,2020-10,,Mercedes-Benz,C 250,1250,5.0,1998
6535,avant,1.0,silver,,,4/5,1.0,FWD,1.0,1.9l.,75.0,,diesel,5.0,0.0,,2020-07,1.0,Volvo,V40,1250,5.0,2002
6536,other,,,1.0,,4/5,1.0,FWD,1.0,2.0l.,74.0,,diesel,5.0,0.0,,2019-08,,Opel,Zafira,1250,7.0,2004
6537,hatchback,,silver,,,4/5,0.0,FWD,1.0,1.9l.,,,diesel,5.0,0.0,,,,Volkswagen,Golf,1250,5.0,2006
6538,sedan,,white,,,4/5,1.0,FWD,,1.9l.,81.0,FR,diesel,5.0,0.0,,2019-10,,Audi,A6,1250,5.0,1999
6539,hatchback,1.0,blue,,,4/5,1.0,FWD,1.0,2.2l.,92.0,D,diesel,5.0,0.0,,2020-03,1.0,Opel,Vectra,1250,5.0,2002
6540,sedan,,,,,4/5,0.0,,,1.8l.,,,petrol,,0.0,,,,Mercedes-Benz,C 180,1250,,2002
6541,avant,,blue,,,4/5,1.0,FWD,,1.9l.,81.0,D,diesel,5.0,0.0,,2021-04,,Volkswagen,Passat,1250,5.0,1999
6542,avant,,,,,4/5,1.0,AWD,1.0,2.5l.,132.0,I,diesel,,1.0,,,,Audi,A6 Allroad,1250,5.0,2002
6543,avant,,black,,,4/5,1.0,,,1.9l.,74.0,D,diesel,,0.0,,,,Volkswagen,Golf,1250,,2002
6544,avant,1.0,blue,1.0,Gearbox,4/5,1.0,FWD,,2.3l.,184.0,LT,petrol/lpg,,1.0,1.0,2020-01,1.0,Volvo,V70,1250,7.0,2000
6545,other,,black,,,4/5,1.0,FWD,1.0,2.2l.,92.0,D,diesel,5.0,0.0,,2019-10,,Opel,Zafira,1250,7.0,2002
6546,hatchback,,red,,,2/3,1.0,FWD,1.0,1.9l.,66.0,D,diesel,,1.0,,2021-03,,Audi,A3,1250,5.0,1997
6547,hatchback,,black,1.0,,2/3,1.0,FWD,1.0,2.0l.,100.0,D,diesel,,0.0,,2020-11,1.0,Citroen,C4,1250,5.0,2004
6548,sedan,,,,,4/5,1.0,,,2.7l.,,,diesel,,1.0,,,,Peugeot,607,1250,,2005
6549,avant,1.0,,1.0,,4/5,1.0,FWD,1.0,2.5l.,110.0,,diesel,5.0,0.0,1.0,2020-11,1.0,Audi,A6,1250,5.0,2000
6550,avant,1.0,silver,,,4/5,1.0,AWD,1.0,1.9l.,66.0,D,diesel,5.0,0.0,,,,Skoda,Octavia,1250,5.0,2000
6551,avant,1.0,blue,,,4/5,1.0,FWD,1.0,1.7l.,59.0,D,diesel,,0.0,,,,Opel,Astra,1250,5.0,2004
6552,avant,1.0,blue,1.0,,4/5,1.0,FWD,1.0,2.5l.,110.0,D,diesel,6.0,0.0,,2021-01,1.0,Audi,A6,1250,5.0,1999
6553,avant,,,,,4/5,1.0,,,3.0l.,,,diesel,,1.0,,,,BMW,530,1250,,1999
6554,other,,,,,4/5,1.0,,,1.9l.,85.0,,diesel,,0.0,,2019-09,,Ford,Galaxy,1250,,2001
6555,avant,1.0,black,1.0,,4/5,1.0,FWD,1.0,2.3l.,136.0,D,petrol,5.0,0.0,,2020-05,1.0,Saab,9-5,1250,5.0,2004
6556,other,,,,,4/5,1.0,,,1.9l.,,,diesel,,0.0,,,,Volkswagen,Sharan,1250,,1999
6557,other,,silver,1.0,,4/5,1.0,FWD,,2.2l.,92.0,D,diesel,,0.0,,2020-12,,Opel,Zafira,1250,,2003
6558,avant,,,,,4/5,1.0,,,2.0l.,,,diesel,,0.0,,,,Opel,Astra,1250,,2004
6559,sedan,1.0,sand,,,4/5,1.0,FWD,1.0,1.9l.,81.0,,diesel,,0.0,,2021-03,,Audi,A6,1250,5.0,1997
6560,suv,,,,,2/3,1.0,,1.0,2.0l.,,,diesel,,0.0,,,,Land-Rover,Freelander,1250,,1998
6561,sedan,1.0,,,,4/5,1.0,,1.0,1.9l.,81.0,D,diesel,,0.0,,2021-03,1.0,Audi,A6,1250,,1997
6562,sedan,,,,,4/5,1.0,,,2.0l.,,,petrol,,0.0,,,,BMW,520,1250,,1995
6563,avant,,silver,,,4/5,1.0,RWD,1.0,2.7l.,125.0,D,diesel,6.0,0.0,,,,Mercedes-Benz,E 270,1250,5.0,2000
6564,other,,silver,,,4/5,1.0,FWD,,2.0l.,79.0,,diesel,5.0,0.0,,,,Peugeot,807,1250,5.0,2003
6565,avant,1.0,,,,4/5,1.0,,1.0,2.5l.,,,diesel,,0.0,1.0,,1.0,Audi,A4,1250,,2001
6566,avant,,,,,4/5,1.0,AWD,,2.5l.,132.0,,diesel,6.0,0.0,,2020-10,,Audi,A6,1250,,2002
6567,coupe,1.0,black,1.0,,2/3,1.0,FWD,1.0,2.2l.,98.0,,diesel,,0.0,,2020-07,1.0,Peugeot,406,1250,4.0,2001
6568,avant,,,,,4/5,1.0,FWD,1.0,1.8l.,,,petrol,,0.0,,2021-01,,Mazda,626,1250,,2001
6569,other,,,,Other,2/3,1.0,,1.0,1.3l.,55.0,,diesel,5.0,0.0,,,,Fiat,Doblo,1250,2.0,2008
6570,sedan,,,1.0,,4/5,1.0,RWD,1.0,3.0l.,135.0,,diesel,,1.0,1.0,2020-03,1.0,BMW,530,1250,,2000
6571,other,1.0,silver,,,4/5,1.0,FWD,1.0,1.9l.,85.0,D,diesel,,0.0,,,,Seat,Alhambra,2050,7.0,2003
6572,avant,1.0,black,1.0,,4/5,1.0,RWD,1.0,2.0l.,110.0,,diesel,5.0,0.0,,2019-12,1.0,BMW,320,2080,,2003
6573,suv,,black,,,2/3,1.0,AWD,1.0,1.6l.,77.0,D,petrol,5.0,0.0,,,,Honda,HR-V,2090,5.0,1999
6574,avant,1.0,silver,1.0,,4/5,1.0,FWD,1.0,1.6l.,80.0,FR,diesel,5.0,0.0,,2021-04,,Volvo,V50,2100,5.0,2005
6575,hatchback,,silver,,,2/3,1.0,FWD,,1.9l.,66.0,,diesel,5.0,0.0,,2020-08,,Volkswagen,Golf,2100,5.0,2005
6576,avant,1.0,black,1.0,,4/5,1.0,FWD,1.0,2.5l.,120.0,D,diesel,6.0,0.0,,,,Audi,A4,2100,5.0,2004
6577,avant,,black,1.0,,4/5,1.0,FWD,1.0,2.4l.,120.0,D,diesel,5.0,0.0,,2021-05,1.0,Volvo,V70,2100,5.0,2004
6578,avant,1.0,silver,1.0,,4/5,1.0,FWD,1.0,1.9l.,74.0,D,diesel,6.0,0.0,,,,Opel,Astra,2100,5.0,2007
6579,other,1.0,,1.0,,4/5,1.0,FWD,1.0,1.7l.,92.0,D,diesel,6.0,0.0,,2021-04,1.0,Opel,Meriva,2100,,2008
6580,sedan,1.0,silver,1.0,,4/5,1.0,AWD,1.0,2.5l.,132.0,D,diesel,5.0,1.0,1.0,2021-02,1.0,Audi,A4,2100,5.0,2003
6581,sedan,,blue,,,4/5,1.0,,1.0,3.0l.,135.0,,diesel,,1.0,,2020-08,1.0,BMW,530,2100,,2000
6582,avant,,blue,1.0,,4/5,1.0,AWD,1.0,2.0l.,92.0,D,petrol/lpg,5.0,0.0,,2020-07,1.0,Subaru,Forester,2100,5.0,2001
6583,hatchback,,,,,2/3,1.0,,,1.9l.,,,diesel,,0.0,,,,Volkswagen,Beetle,2100,,2003
6584,avant,1.0,,,,4/5,1.0,AWD,1.0,2.8l.,142.0,,petrol,5.0,0.0,,,,Volkswagen,Passat,2100,,2002
6585,sedan,1.0,silver,1.0,,4/5,1.0,FWD,1.0,1.9l.,81.0,,diesel,5.0,1.0,1.0,,,Audi,A6,2100,5.0,1998
6586,other,1.0,red,1.0,,4/5,1.0,FWD,1.0,2.0l.,100.0,D,diesel,,1.0,,,,Citroen,C4 Grand Picasso,2100,7.0,2006
6587,sedan,,silver,,,4/5,1.0,FWD,1.0,1.5l.,65535.0,D,diesel,6.0,1.0,,2021-04,,Smart,Forfour,2150,5.0,2006
6588,other,,,,,4/5,1.0,FWD,1.0,1.9l.,88.0,,diesel,6.0,0.0,,2021-04,,Opel,Zafira,2150,7.0,2005
6589,avant,,,,,4/5,1.0,,,2.0l.,103.0,,diesel,,0.0,,2020-09,,Volkswagen,Passat,2150,,2007
6590,hatchback,1.0,silver,1.0,Other,4/5,1.0,FWD,,1.9l.,77.0,FR,diesel,,0.0,,,,Audi,A3,2150,,2006
6591,hatchback,,silver,,,4/5,1.0,AWD,1.0,2.7l.,184.0,,petrol,,1.0,,2020-12,1.0,Audi,A6 Allroad,2150,5.0,2003
6592,avant,1.0,black,,,4/5,1.0,AWD,1.0,2.5l.,132.0,D,diesel,6.0,1.0,,,1.0,Audi,A4,2160,5.0,2004
6593,other,,silver,,,4/5,1.0,FWD,1.0,1.9l.,77.0,D,diesel,6.0,0.0,,2019-11,,Volkswagen,Touran,2199,5.0,2005
6594,avant,1.0,black,1.0,,4/5,1.0,RWD,1.0,2.2l.,110.0,,diesel,5.0,1.0,,2020-10,1.0,Mercedes-Benz,E 220,2199,5.0,2003
6595,avant,1.0,silver,1.0,,4/5,1.0,AWD,1.0,1.9l.,96.0,D,diesel,6.0,0.0,,2020-07,,Volkswagen,Passat,2200,5.0,2002
6596,avant,,blue,,,4/5,1.0,FWD,1.0,1.6l.,74.0,D,petrol,5.0,0.0,,,,Ford,Focus,2200,5.0,2005
6597,hatchback,,silver,,,4/5,1.0,FWD,,1.0l.,,D,petrol,,0.0,,,,Nissan,Pixo,2200,5.0,2009
6598,sedan,1.0,silver,1.0,,4/5,1.0,FWD,1.0,2.4l.,120.0,,diesel,,1.0,,2020-10,1.0,Volvo,S60,2200,5.0,2002
6599,avant,1.0,black,1.0,,4/5,1.0,RWD,1.0,3.2l.,150.0,,diesel,,1.0,,2020-12,,Mercedes-Benz,E 320,2200,5.0,2003
6600,sedan,,,,,4/5,1.0,,,1.9l.,96.0,,diesel,,0.0,,2020-04,,Audi,A6,2200,,2002
6601,other,,silver,,,4/5,1.0,FWD,1.0,2.0l.,100.0,FR,petrol/lpg,,1.0,,2021-05,,Citroen,Jumpy,2200,9.0,2004
6602,avant,1.0,silver,,,4/5,1.0,FWD,1.0,2.5l.,120.0,D,diesel,6.0,0.0,,2019-10,,Audi,A4,2200,,2003
6603,avant,1.0,,1.0,,4/5,1.0,RWD,1.0,3.0l.,142.0,,diesel,,1.0,1.0,,1.0,BMW,530,2200,,2002
6604,hatchback,1.0,silver,,,4/5,1.0,FWD,1.0,1.0l.,50.0,,petrol,5.0,0.0,,2020-12,,Chevrolet,Spark,2200,5.0,2012
6605,hatchback,,silver,,,4/5,1.0,FWD,1.0,2.2l.,114.0,,petrol,,0.0,,2021-03,,Opel,Vectra,2200,5.0,2006
6606,avant,1.0,silver,,,4/5,1.0,FWD,1.0,1.9l.,96.0,,diesel,6.0,1.0,,,,Audi,A4,2250,5.0,2003
6607,avant,1.0,red,1.0,,4/5,1.0,FWD,1.0,1.9l.,96.0,D,diesel,6.0,0.0,1.0,2021-03,1.0,Skoda,Octavia,2250,5.0,2004
6608,hatchback,1.0,silver,1.0,,4/5,1.0,FWD,1.0,3.0l.,135.0,D,diesel,6.0,1.0,1.0,,1.0,Opel,Signum,2250,5.0,2006
6609,sedan,,,,,4/5,1.0,,,1.9l.,,,diesel,,0.0,,,,Skoda,Superb,2250,,2008
6610,avant,1.0,black,1.0,,4/5,1.0,RWD,1.0,2.2l.,110.0,,diesel,,1.0,1.0,2019-11,,Mercedes-Benz,C 220,2250,5.0,2006
6611,avant,1.0,silver,1.0,,4/5,1.0,FWD,1.0,1.9l.,110.0,D,diesel,6.0,0.0,1.0,2021-05,,Opel,Vectra,2260,5.0,2006
6612,sedan,,silver,,,4/5,1.0,,,2.0l.,110.0,,diesel,,0.0,,2021-01,,BMW,320,2299,,2003
6613,suv,1.0,black,1.0,,4/5,1.0,AWD,1.0,2.5l.,103.0,D,diesel,5.0,0.0,,,1.0,Kia,Sorento,2300,5.0,2006
6614,avant,,silver,,,4/5,1.0,,1.0,1.9l.,77.0,,diesel,,0.0,,2020-09,,Volkswagen,Passat,2300,,2006
6615,hatchback,1.0,black,1.0,,4/5,1.0,FWD,1.0,3.2l.,155.0,D,petrol,5.0,0.0,1.0,2021-03,1.0,Opel,Signum,2300,5.0,2004
6616,sedan,,silver,1.0,,4/5,1.0,RWD,1.0,2.7l.,125.0,,diesel,,1.0,,,,Mercedes-Benz,C 270,2300,5.0,2002
6617,hatchback,,black,,,4/5,1.0,FWD,1.0,1.7l.,74.0,D,diesel,5.0,0.0,,,,Opel,Astra,2300,5.0,2004
6618,avant,1.0,black,,,4/5,1.0,RWD,1.0,2.1l.,90.0,D,diesel,6.0,0.0,,,,Mercedes-Benz,C 200,2300,5.0,2003
6619,other,,green,,,4/5,1.0,FWD,1.0,1.8l.,99.0,,petrol,,0.0,,2019-08,,Toyota,Corolla Verso,2300,5.0,2003
6620,sedan,1.0,black,1.0,,4/5,1.0,FWD,1.0,2.2l.,120.0,,petrol,6.0,0.0,,,1.0,Peugeot,407,2300,5.0,2007
6621,sedan,1.0,black,,,4/5,1.0,FWD,1.0,1.9l.,85.0,,diesel,,0.0,,2020-03,,Audi,A6,2300,5.0,1998
6622,hatchback,1.0,gold,1.0,,4/5,1.0,FWD,1.0,2.2l.,103.0,,diesel,6.0,0.0,,2020-11,,Honda,Civic,2300,5.0,2007
6623,avant,,,,,4/5,1.0,,,2.4l.,,,diesel,,0.0,,,,Volvo,V70,2300,,2004
6624,avant,1.0,blue,1.0,,4/5,1.0,RWD,1.0,2.5l.,120.0,D,diesel,,1.0,1.0,2020-05,1.0,BMW,525,2300,5.0,2002
6625,avant,1.0,silver,1.0,,4/5,1.0,FWD,1.0,2.0l.,85.0,FR,diesel,5.0,0.0,1.0,2020-03,,Toyota,Avensis,2300,5.0,2004
6626,avant,,,,,4/5,1.0,FWD,,1.9l.,96.0,,diesel,,0.0,,,,Audi,A4,2300,,2003
